Judul,Harga_Rupiah,Provinsi,Kota,Kecamatan,Kamar_Tidur,Kamar_Mandi,Luas_Tanah_m2,Luas_Bangunan_m2,Daya_Listrik_Watt,Jumlah_Lantai,Tipe_Properti
"Hunian Mewah Dijual LT 452m2 di Kesambi, Cirebon",2950000000,Jawa Barat,Cirebon,Kesambi,4,3,452.0,160.0,2200.0,1.0,secondary
Rumah Luas Asri 5 KT Siap Huni di Tuparev Cirebon,1150000000,Jawa Barat,Cirebon,,5,3,330.0,275.0,1300.0,1.0,secondary
Rumah Luas Asri 3 KT Siap Pakai di Cirebon Selatan Cirebon,1100000000,Jawa Barat,Cirebon,,3,2,90.0,76.0,2200.0,2.0,secondary
Hunian Nyaman Asri 3 KT Siap Pakai di Cirebon Kota Cirebon,1600000000,Jawa Barat,Cirebon,,3,2,128.0,175.0,2200.0,2.0,secondary
"Best Deal Hunian Mewah Ideal dan Luas di Depok, Cirebon",2900000000,Jawa Barat,Cirebon,Depok,4,3,128.0,137.0,3500.0,2.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Komplit di Depok, Cirebon",2900000000,Jawa Barat,Cirebon,Depok,4,3,128.0,137.0,3500.0,1.0,secondary
Rumah Modern Cantik 5 KT Bisa Langsung Pindah di Kesambi,2300000000,Jawa Barat,Cirebon,Kesambi,5,4,220.0,180.0,4400.0,2.0,secondary
"Hunian Super Mewah dengan Akses Paling Strategis di Cirebon Kota, Cirebon",5000000000,Jawa Barat,Cirebon,,7,2,500.0,250.0,5500.0,1.0,secondary
"Hunian Super Mewah dengan Akses Paling Strategis di Cirebon Kota, Cirebon",3600000000,Jawa Barat,Cirebon,,3,1,220.0,190.0,10000.0,2.0,secondary
Rumah Elit Modern Tanpa Renovasi di Cirebon Kota Cirebon,4500000000,Jawa Barat,Cirebon,,5,2,325.0,120.0,1300.0,2.0,secondary
"Hunian Super Elit dengan Akses Paling Strategis di Cirebon Kota, Cirebon",2600000000,Jawa Barat,Cirebon,,6,2,252.0,200.0,3500.0,1.0,secondary
Rumah Minimalis 3 KT di Cirebon Kota Cirebon Unfurnished,1500000000,Jawa Barat,Cirebon,,3,2,209.0,180.0,4400.0,1.0,secondary
"Hunian Cantik Minimalis Lb 200m2 di Lemahwungkuk, Cirebon",675000000,Jawa Barat,Cirebon,Lemahwungkuk,4,2,170.0,200.0,2200.0,2.0,secondary
Rumah Modern 4 KT di Cirebon Kota Cirebon,1600000000,Jawa Barat,Cirebon,,4,3,175.0,215.0,1300.0,2.0,secondary
"Jual Rumah Modern 3 KT di Cirebon Kota, Cirebon",2200000000,Jawa Barat,Cirebon,,3,2,156.0,300.0,3500.0,2.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Komplit di Kejaksan, Cirebon",15000000000,Jawa Barat,Cirebon,Kejaksan,6,4,1450.0,900.0,4400.0,0.0,secondary
"Rumah Strategis Minimalis Lb 95m2 di Kesambi, Cirebon",550000000,Jawa Barat,Cirebon,Kesambi,3,1,111.0,95.0,1300.0,1.0,secondary
"Dijual Rumah Eksklusif 5 KT di Cirebon Kota, Cirebon",2200000000,Jawa Barat,Cirebon,,5,3,283.0,250.0,1300.0,1.0,secondary
"Dijual Rumah Modern 3 KT di Cirebon Kota, Cirebon",1600000000,Jawa Barat,Cirebon,,3,2,200.0,250.0,3500.0,2.0,secondary
Dijual Rumah 7 Kamar Lokasi Strategis Nyaman dan Strategis di Harjamukti,950000000,Jawa Barat,Cirebon,Harjamukti,7,2,281.0,200.0,1300.0,1.0,secondary
Jual Rumah Strategis Bagus Punya 4 KT di Harjamukti Cirebon SHM,1600000000,Jawa Barat,Cirebon,Harjamukti,4,2,180.0,150.0,4400.0,2.0,secondary
"Jual Rumah Favorit Siap Huni LB 150m2 di Harjamukti, Cirebon",1600000000,Jawa Barat,Cirebon,Harjamukti,4,2,180.0,150.0,4400.0,2.0,secondary
Rumah Minimalis 4 Kamar LT 398m2 di Cirebon Kota,1700000000,Jawa Barat,Cirebon,,4,4,398.0,285.0,2200.0,1.0,secondary
"Hunian Murah Dijual Area Kesambi, Cirebon Harga Rp 400 Juta",400000000,Jawa Barat,Cirebon,Kesambi,4,4,280.0,250.0,900.0,1.0,secondary
Rumah Luxury Modern Tanpa Renovasi di Tuparev Cirebon,4000000000,Jawa Barat,Cirebon,,5,3,500.0,600.0,6600.0,2.0,secondary
"Hot Offer Hunian Mewah Ideal dan Luas di Mundu, Cirebon",4500000000,Jawa Barat,Cirebon,Mundu,3,2,439.0,70.0,1300.0,0.0,secondary
"Hunian Istimewa! Dijual Rumah Secondary di Sumber, LT 684m² Luas Bangunan 150m²",750000000,Jawa Barat,Cirebon,Sumber,3,2,684.0,150.0,3500.0,1.0,secondary
Hunian Nyaman Asri 4 KT Siap Pakai di Larangan Cirebon,1200000000,Jawa Barat,Cirebon,,4,2,247.0,200.0,1300.0,0.0,secondary
Rumah Modern 5 KT LT 264m2 di Cirebon Kota,1500000000,Jawa Barat,Cirebon,,5,3,264.0,275.0,3300.0,0.0,secondary
Rumah Modern Cantik 4 Kamar Bisa Langsung Pindah di Kesambi,800000000,Jawa Barat,Cirebon,Kesambi,4,3,141.0,120.0,2200.0,2.0,secondary
"Jual Rumah Mewah Megah Dengan View Cantik di Cirebon Kota, Cirebon",2600000000,Jawa Barat,Cirebon,,5,2,252.0,200.0,3500.0,1.0,secondary
"Dijual Rumah Eksklusif 2 KT di Argasunya, Cirebon",550000000,Jawa Barat,Cirebon,,2,2,120.0,67.0,2200.0,1.0,secondary
Rumah Luas Asri 3 KT Siap Huni di Perumnas Cirebon,600000000,Jawa Barat,Cirebon,,3,2,115.0,96.0,1300.0,1.0,secondary
Rumah Modern 3 KT di Karyamulya Cirebon Semi Furnished,1500000000,Jawa Barat,Cirebon,,3,2,100.0,60.0,2200.0,1.0,secondary
For Sale Rumah 3 Kamar Lokasi Strategis Bagus dan Strategis di Harjamukti,750000000,Jawa Barat,Cirebon,Harjamukti,3,3,205.0,160.0,2200.0,0.0,secondary
Dijual Cepat Rumah Minimalis & Modern LB 114m2 di Cirebon Kota,350000000,Jawa Barat,Cirebon,,3,2,90.0,114.0,2200.0,0.0,secondary
Rumah Modern Minimalis 6 KT Bisa Langsung Pindah di Kejaksan,2500000000,Jawa Barat,Cirebon,Kejaksan,6,3,216.0,330.0,2200.0,0.0,secondary
Rumah Modern 3 KT di Perumnas Cirebon Unfurnished,1100000000,Jawa Barat,Cirebon,,3,2,176.0,115.0,2200.0,1.0,secondary
Rumah Luas Asri 3 KT Siap Pakai di Perumnas Cirebon,850000000,Jawa Barat,Cirebon,,3,2,130.0,70.0,1300.0,1.0,secondary
Rumah Minimalis Favorit Dijual Area Mundu LT 72m2,295000000,Jawa Barat,Cirebon,Mundu,2,1,72.0,50.0,1300.0,1.0,secondary
"Rumah Strategis Minimalis Lb 45m2 di Kesambi, Cirebon",725000000,Jawa Barat,Cirebon,Kesambi,2,1,93.0,45.0,1300.0,0.0,secondary
"Jual Rumah Modern 5 KT di Karyamulya, Cirebon",1000000000,Jawa Barat,Cirebon,,5,2,135.0,130.0,1300.0,0.0,secondary
Rumah Minimalis Favorit Dijual Area Lemahwungkuk LT 104m2,275000000,Jawa Barat,Cirebon,Lemahwungkuk,2,1,104.0,100.0,1300.0,1.0,secondary
Siap Huni Hunian Elit 4 Kamar di Harjamukti Dekat ke Mana Pun,3800000000,Jawa Barat,Cirebon,Harjamukti,4,3,385.0,295.0,16500.0,2.0,secondary
"Jual Rumah Bagus Siap Huni LB 260m2 di Harjamukti, Cirebon",1700000000,Jawa Barat,Cirebon,Harjamukti,5,4,240.0,260.0,2200.0,2.0,secondary
"Dijual Cepat Rumah Favorit Siap Huni LB 350m2 di Talun, Cirebon",1650000000,Jawa Barat,Cirebon,Talun,5,2,380.0,350.0,2200.0,0.0,secondary
Rumah Budget Favorit Siap Huni di Mundu LT 90m2,450000000,Jawa Barat,Cirebon,Mundu,3,1,90.0,70.0,1300.0,1.0,secondary
Rumah Modern 3 KT di Karyamulya Cirebon Unfurnished,750000000,Jawa Barat,Cirebon,,3,1,127.0,90.0,1300.0,1.0,secondary
"Rumah Strategis Minimalis Lb 135m2 di Talun, Cirebon",595000000,Jawa Barat,Cirebon,Talun,4,2,120.0,135.0,900.0,2.0,secondary
Rumah Luas Asri 2 KT Siap Pakai di Cirebon Kota Cirebon,2500000000,Jawa Barat,Cirebon,,2,1,1227.0,250.0,2200.0,1.0,secondary
"Rumah Strategis Minimalis Lb 200m2 di Gebang, Cirebon",1600000000,Jawa Barat,Cirebon,Gebang,3,3,534.0,200.0,1300.0,1.0,secondary
"For Sale Rumah Mewah Exclusive di Kesambi, Cirebon",8000000000,Jawa Barat,Cirebon,Kesambi,5,8,780.0,450.0,6600.0,2.0,secondary
Dijual Rumah Strategis Bagus Punya 2 KT di Harjamukti Cirebon SHM,550000000,Jawa Barat,Cirebon,Harjamukti,2,1,105.0,90.0,1300.0,1.0,secondary
"Dijual Hunian Rumah Terawat 3 Kamar di Cirebon Kota, Cirebon",1250000000,Jawa Barat,Cirebon,,3,2,109.0,58.0,2200.0,0.0,secondary
Siap Huni Rumah Mewah 6 Kamar di Kesambi Dekat ke Mana Pun,7900000000,Jawa Barat,Cirebon,Kesambi,6,4,750.0,450.0,4400.0,2.0,secondary
Rumah Minimalis 7 KT LT 285m2 di Cirebon Kota,2500000000,Jawa Barat,Cirebon,,7,4,285.0,320.0,5500.0,2.0,secondary
Jual Rumah Strategis Bagus Punya 4 KT di Kesambi Cirebon SHM,1650000000,Jawa Barat,Cirebon,Kesambi,4,3,250.0,200.0,2200.0,1.0,secondary
Rumah Modern Minimalis 4 KT Siap Huni di Kejaksan,900000000,Jawa Barat,Cirebon,Kejaksan,4,2,164.0,200.0,900.0,2.0,secondary
Dijual Rumah 3 Kamar Lokasi Strategis Bagus dan Strategis di Gunungjati,2000000000,Jawa Barat,Cirebon,Gunungjati,3,2,345.0,224.0,1300.0,1.0,secondary
Jual Rumah Strategis Bagus Punya 3 KT di Harjamukti Cirebon SHM,510000000,Jawa Barat,Cirebon,Harjamukti,3,2,108.0,100.0,1300.0,2.0,secondary
Rumah Modern Minimalis 3 Kamar Siap Huni di Kesambi,750000000,Jawa Barat,Cirebon,Kesambi,3,1,127.0,80.0,1300.0,1.0,secondary
"Dijual Rumah Modern 2 KT di Karyamulya, Cirebon",550000000,Jawa Barat,Cirebon,,2,1,109.0,60.0,1300.0,1.0,secondary
Rumah Minimalis 4 KT di Cirebon Kota Cirebon Semi Furnished,2500000000,Jawa Barat,Cirebon,,4,3,292.0,325.0,2200.0,2.0,secondary
Rumah Minimalis Dijual Lokasi Tengah Tani 2 Kamar dengan LT 104m2,500000000,Jawa Barat,Cirebon,Tengah Tani,2,1,104.0,78.0,1300.0,0.0,secondary
Rumah Modern Minimalis 4 Kamar Siap Huni di Batu Aji,900000000,Kepulauan Riau,Batam,Batu Aji,4,4,163.0,326.0,4400.0,2.0,secondary
"Dijual Rumah nyaman 2 Lantai, inhome gym dan view bagus",2100000000,Kepulauan Riau,Batam,Batam Kota,3,3,129.0,169.0,3500.0,2.0,secondary
Rumah Modern Cantik 2 KT Bisa Langsung Pindah di Batam Kota,800000000,Kepulauan Riau,Batam,Batam Kota,2,2,94.0,105.0,2200.0,3.0,secondary
"Hunian Super Mewah dengan Akses Paling Strategis di Batam Centre, Batam",3800000000,Kepulauan Riau,Batam,,5,4,270.0,250.0,3500.0,3.0,secondary
"Dijual Rumah nyaman 2 Lantai, inhome gym dan view bagus",2100000000,Kepulauan Riau,Batam,Batam Kota,3,3,129.0,169.0,3500.0,2.0,secondary
Rumah Luas Asri 2 KT Siap Huni di Tiban Batam,575000000,Kepulauan Riau,Batam,,2,1,105.0,65.0,2200.0,1.0,secondary
Ready to Use! Premium House LT 600m2 Desain Modern di Nagoya,8800000000,Kepulauan Riau,Batam,,5,5,600.0,450.0,5500.0,2.0,secondary
Rumah Modern Minimalis 3 Kamar Bisa Langsung Pindah di Batam Kota,2000000000,Kepulauan Riau,Batam,Batam Kota,3,3,112.0,105.0,3500.0,2.0,secondary
Rumah Luxury Modern Siap Huni di Batam Centre Batam,2800000000,Kepulauan Riau,Batam,,6,4,155.0,128.0,4400.0,3.0,secondary
Dijual Cepat Rumah Minimalis & Modern LB 36m2 di Tiban,360000000,Kepulauan Riau,Batam,,2,1,72.0,36.0,2200.0,1.0,secondary
Dijual Rumah Minimalis Bagus Punya 3 KT di Batam Kota Batam -,1900000000,Kepulauan Riau,Batam,Batam Kota,3,2,136.0,98.0,2200.0,2.0,secondary
Di jual cepat Rumah lokasi Strategis area Batam Kota,350000000,Kepulauan Riau,Batam,Batam Kota,2,1,72.0,72.0,2200.0,1.0,secondary
Rumah Minimalis 3 KT di Batam Centre Batam Unfurnished,1880000000,Kepulauan Riau,Batam,,3,3,120.0,105.0,3300.0,2.0,secondary
Rumah Minimalis 3 KT LT 112m2 di Batam Centre,1330000000,Kepulauan Riau,Batam,,3,3,112.0,88.0,3300.0,2.0,secondary
Hunian Nyaman 2 KT Harga Terjangkau di Tiban Batam,237000000,Kepulauan Riau,Batam,,2,1,72.0,54.0,2200.0,1.0,secondary
Dijual Rumah Strategis Bagus Punya 6 KT di Lubuk Baja Batam SHM,731000000,Kepulauan Riau,Batam,Lubuk Baja,6,3,72.0,152.0,4400.0,1.0,secondary
Rumah Minimalis 5 KT di Batam Centre Batam,2500000000,Kepulauan Riau,Batam,,5,3,323.0,188.0,4400.0,1.0,secondary
"Dijual Hunian Rumah Nyaman 2 KT di Batam Centre, Batam",2000000000,Kepulauan Riau,Batam,,2,2,90.0,110.0,3500.0,0.0,secondary
"For Sale Rumah Elit Exclusive di Pekanbaru Kota, Pekanbaru",9000000000,Riau,Pekanbaru,Pekanbaru Kota,3,3,476.0,370.0,4400.0,1.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 50m2 di Tenayan Raya, Pekanbaru",550000000,Riau,Pekanbaru,Tenayan Raya,2,1,96.0,50.0,1300.0,1.0,secondary
"Dijual Hunian Rumah Terawat 2 Kamar di Panam, Pekanbaru",900000000,Riau,Pekanbaru,,2,1,120.0,42.0,2200.0,1.0,secondary
For Sale Rumah 3 Kamar Lokasi Ideal Bagus dan Strategis di Tampan,1580000000,Riau,Pekanbaru,Tampan,3,3,131.0,114.0,2200.0,1.0,secondary
Dijual Rumah 3 Kamar Lokasi Ideal Bagus dan Strategis di Payung Sekaki,1900000000,Riau,Pekanbaru,Payung Sekaki,3,2,277.0,176.0,4400.0,1.0,secondary
"Hunian Mewah LB 718m2 Siap Pakai Desain Elegan di Arengka, Pekanbaru",6800000000,Riau,Pekanbaru,,11,11,1300.0,718.0,7600.0,1.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Lengkap di Payung Sekaki, Pekanbaru",2700000000,Riau,Pekanbaru,Payung Sekaki,5,2,1057.0,200.0,3500.0,1.0,secondary
"For Sale Rumah Mewah Exclusive di Payung Sekaki, Pekanbaru",13800000000,Riau,Pekanbaru,Payung Sekaki,3,4,629.0,650.0,7700.0,1.0,secondary
"Hunian Murah Dijual di Bukit Raya, Pekanbaru Harga Rp 475 Juta",475000000,Riau,Pekanbaru,Bukit Raya,3,3,231.0,150.0,1300.0,1.0,secondary
"Rumah Minimalis LB/LT 80m2/118m2 Siap Huni di Binawidya, Pekanbaru",330000000,Riau,Pekanbaru,,3,2,118.0,80.0,1300.0,1.0,secondary
"Dijual Hunian Rumah Nyaman 7 KT di Simpang Tiga, Pekanbaru",1690000000,Riau,Pekanbaru,,7,6,336.0,287.0,2200.0,3.0,secondary
"For Sale Hunian Rumah Nyaman 4 Kamar di Simpang Tiga, Pekanbaru",1900000000,Riau,Pekanbaru,,4,4,169.0,270.0,2200.0,2.0,secondary
Rumah Modern 3 KT di Binawidya Pekanbaru Unfurnished,1100000000,Riau,Pekanbaru,,3,3,120.0,121.0,1300.0,2.0,secondary
Rumah Modern Cantik 4 KT Bisa Langsung Pindah di Tenayan Raya,1460000000,Riau,Pekanbaru,Tenayan Raya,4,4,180.0,180.0,2200.0,2.0,secondary
Rumah Luas Asri 4 KT Siap Pakai di Lima Puluh Pekanbaru,1990000000,Riau,Pekanbaru,,4,4,193.0,250.0,5500.0,2.0,secondary
Dijual Rumah Minimalis Bagus Punya 4 KT di Tampan Pekanbaru -,1940000000,Riau,Pekanbaru,Tampan,4,3,108.0,197.0,2200.0,2.0,secondary
"Dijual Rumah Mewah Exclusive di Payung Sekaki, Pekanbaru",4000000000,Riau,Pekanbaru,Payung Sekaki,4,4,448.0,260.0,23000.0,2.0,secondary
"Rumah Strategis Minimalis Lb 162m2 di Sail, Pekanbaru",2000000000,Riau,Pekanbaru,Sail,5,3,111.0,162.0,4400.0,2.0,secondary
For Sale Rumah 4 Kamar Lokasi Strategis Nyaman dan Strategis di Sukajadi,2300000000,Riau,Pekanbaru,Sukajadi,4,4,340.0,300.0,5500.0,2.0,secondary
"For Sale Hunian Rumah Nyaman 3 KT di Tangkerang, Pekanbaru",1100000000,Riau,Pekanbaru,,3,4,518.0,250.0,1300.0,0.0,secondary
Rumah Minimalis 4 Kamar LT 170m2 di Panam,1500000000,Riau,Pekanbaru,,4,3,170.0,172.0,2200.0,2.0,secondary
Rumah Modern Cantik 3 KT Bisa Langsung Pindah di Pekanbaru Kota,1290000000,Riau,Pekanbaru,Pekanbaru Kota,3,2,135.0,80.0,2200.0,1.0,secondary
"Best Deal Hunian Premium Ideal dan Luas di Bukit Raya, Pekanbaru",3000000000,Riau,Pekanbaru,Bukit Raya,5,4,847.0,536.0,2200.0,2.0,secondary
"Hunian Cantik Minimalis Lb 135m2 di Pekanbaru Kota, Pekanbaru",1100000000,Riau,Pekanbaru,Pekanbaru Kota,3,4,144.0,135.0,3300.0,2.0,secondary
"Hunian Cantik Minimalis Lb 80m2 di Pekanbaru Kota, Pekanbaru",650000000,Riau,Pekanbaru,Pekanbaru Kota,3,2,120.0,80.0,2200.0,1.0,secondary
Rumah Budget Favorit Dijual Area Pekanbaru Kota LT 150m2,420000000,Riau,Pekanbaru,Pekanbaru Kota,2,1,150.0,50.0,1300.0,1.0,secondary
"HUNIAN BERKELAS! Dijual Rumah Siap Huni Konsep Unik, LT 108m² Luas Bangunan 108m², lokasi Jl. Manunggal, Tampan, Pekanbaru",299000000,Riau,Pekanbaru,Tampan,3,2,108.0,108.0,900.0,0.0,secondary
Dijual Cepat Rumah Minimalis & Modern LB 84m2 di Arifin Ahmad,275000000,Riau,Pekanbaru,,2,2,240.0,84.0,1300.0,1.0,secondary
For Sale Rumah 5 Kamar Lokasi Ideal Bagus dan Strategis di Rumbai Pesisir,1700000000,Riau,Pekanbaru,Rumbai Pesisir,5,3,1000.0,200.0,3300.0,1.0,secondary
Rumah Murah LT 144m2 di Harapan Raya Lingkungan Asri,375000000,Riau,Pekanbaru,,3,2,144.0,120.0,2200.0,1.0,secondary
"DIJUAL RUMAH LUAS & STRATEGIS - AIR PUTIH, TUAH MADANI PEKANBARU",2250000000,Riau,Pekanbaru,Tampan,4,4,675.0,235.0,3500.0,1.0,secondary
Dijual Rumah Minimalis Bagus Punya 3 KT di Sail Pekanbaru SHM,1100000000,Riau,Pekanbaru,Sail,3,3,144.0,135.0,2200.0,2.0,secondary
Rumah Modern Cantik 3 KT Bisa Langsung Pindah di Bukit Raya,1000000000,Riau,Pekanbaru,Bukit Raya,3,3,110.0,122.0,3500.0,1.0,secondary
For Sale Rumah 2 Kamar Lokasi Strategis Nyaman dan Strategis di Tampan,590000000,Riau,Pekanbaru,Tampan,2,1,105.0,55.0,1300.0,1.0,secondary
Jual Rumah Strategis Bagus Punya 5 KT di Marpoyan Damai Pekanbaru SHM,1750000000,Riau,Pekanbaru,Marpoyan Damai,5,4,455.0,205.0,2200.0,1.0,secondary
Dijual Rumah Strategis Bagus Punya 3 KT di Tampan Pekanbaru SHM,1338000000,Riau,Pekanbaru,Tampan,3,2,154.0,108.0,2200.0,1.0,secondary
"Jual Rumah Favorit Siap Huni LB 103m2 di Rumbai, Pekanbaru",850000000,Riau,Pekanbaru,Rumbai,3,2,150.0,103.0,2200.0,1.0,secondary
"Dijual Hunian Rumah Nyaman 2 Kamar di Panam, Pekanbaru",848000000,Riau,Pekanbaru,,2,1,122.0,67.0,2200.0,1.0,secondary
Rumah Luas Asri 3 KT Siap Pakai di Panam Pekanbaru,970000000,Riau,Pekanbaru,,3,2,122.0,87.0,2200.0,1.0,secondary
Siap Huni Hunian Elit 3 Kamar di Pekanbaru Kota Dekat ke Mana Saja,2600000000,Riau,Pekanbaru,Pekanbaru Kota,3,3,205.0,200.0,5500.0,1.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Lengkap di Pekanbaru Kota, Pekanbaru",6500000000,Riau,Pekanbaru,Pekanbaru Kota,9,10,1195.0,650.0,4400.0,1.0,secondary
"Best Deal Hunian Premium Ideal dan Luas di Payung Sekaki, Pekanbaru",3180000000,Riau,Pekanbaru,Payung Sekaki,3,3,144.0,200.0,2200.0,3.0,secondary
"Jual Rumah Bagus Siap Huni LB 200m2 di Bukit Raya, Pekanbaru",1300000000,Riau,Pekanbaru,Bukit Raya,3,3,213.0,200.0,3500.0,2.0,secondary
Rumah Budget Terbaik Dijual di Tenayan Raya LT 100m2,420000000,Riau,Pekanbaru,Tenayan Raya,3,1,100.0,72.0,2200.0,1.0,secondary
For Sale Rumah 4 Kamar Lokasi Ideal Nyaman dan Strategis di Tenayan Raya,2500000000,Riau,Pekanbaru,Tenayan Raya,4,5,350.0,220.0,4400.0,1.0,secondary
Rumah Minimalis Dijual Lokasi Marpoyan Damai 2 Kamar dengan LT 100m2,470000000,Riau,Pekanbaru,Marpoyan Damai,2,2,100.0,65.0,1300.0,1.0,secondary
Dijual Rumah 3 Kamar Lokasi Strategis Bagus dan Strategis di Tenayan Raya,1450000000,Riau,Pekanbaru,Tenayan Raya,3,3,178.0,110.0,2200.0,2.0,secondary
Jual Rumah Harga Miring Rumbai Punya 2 KT & LT 90m2,166000000,Riau,Pekanbaru,Rumbai,2,1,90.0,36.0,1300.0,1.0,secondary
Siap Huni Rumah Mewah 7 Kamar di Bukit Raya Dekat ke Mana Saja,8000000000,Riau,Pekanbaru,Bukit Raya,7,6,2000.0,450.0,2200.0,2.0,secondary
"Hunian Terjangkau Dijual di Rumbai, Pekanbaru Harga Rp 166 Juta",166000000,Riau,Pekanbaru,Rumbai,2,1,108.0,36.0,1300.0,1.0,secondary
Jual Rumah Siap Huni di Rumbai Pekanbaru Harga Rp 166 Juta LT 108m2,166000000,Riau,Pekanbaru,Rumbai,2,1,108.0,36.0,1300.0,1.0,secondary
Siap Huni Rumah Mewah 4 Kamar di Marpoyan Damai Dekat ke Mana Saja,5000000000,Riau,Pekanbaru,Marpoyan Damai,4,4,1020.0,150.0,1300.0,1.0,secondary
Jual Rumah Minimalis Bagus Punya 4 KT di Marpoyan Damai Pekanbaru SHM,1400000000,Riau,Pekanbaru,Marpoyan Damai,4,3,159.0,150.0,3500.0,2.0,secondary
Jual Rumah Harga Miring Marpoyan Damai Punya 3 KT & LT 145m2,500000000,Riau,Pekanbaru,Marpoyan Damai,3,1,145.0,82.0,900.0,1.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Komplit di Tampan, Pekanbaru",2800000000,Riau,Pekanbaru,Tampan,4,3,303.0,150.0,3500.0,2.0,secondary
For Sale Rumah 3 Kamar Lokasi Strategis Bagus dan Strategis di Tampan,1288000000,Riau,Pekanbaru,Tampan,3,3,112.0,130.0,2200.0,1.0,secondary
"Rumah Terjangkau Dijual Area Tenayan Raya, Pekanbaru Harga Rp 350 Juta",350000000,Riau,Pekanbaru,Tenayan Raya,2,1,150.0,45.0,2200.0,1.0,secondary
For Sale Rumah 3 Kamar Lokasi Strategis Bagus dan Strategis di Bukit Raya,1300000000,Riau,Pekanbaru,Bukit Raya,3,3,213.0,200.0,3500.0,2.0,secondary
For Sale Rumah 4 Kamar Lokasi Ideal Bagus dan Strategis di Tenayan Raya,2500000000,Riau,Pekanbaru,Tenayan Raya,4,5,350.0,220.0,4400.0,1.0,secondary
Dijual Rumah Siap Huni di Tenayan Raya Pekanbaru Harga Rp 420 Juta LT 100m2,420000000,Riau,Pekanbaru,Tenayan Raya,3,1,100.0,72.0,2200.0,1.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 110m2 di Tenayan Raya, Pekanbaru",1350000000,Riau,Pekanbaru,Tenayan Raya,3,3,178.0,110.0,2200.0,1.0,secondary
Rumah Budget Favorit Siap Huni di Tenayan Raya LT 91m2,435500000,Riau,Pekanbaru,Tenayan Raya,3,1,91.0,45.0,1300.0,1.0,secondary
"Hunian Cantik Modern Lb 100m2 di Bukit Raya, Pekanbaru",650000000,Riau,Pekanbaru,Bukit Raya,3,3,108.0,100.0,2200.0,2.0,secondary
Dijual Rumah Siap Huni di Tenayan Raya Pekanbaru Harga Rp 398 Juta LT 151m2,398000000,Riau,Pekanbaru,Tenayan Raya,3,2,151.0,100.0,1300.0,1.0,secondary
Rumah Modern 4 KT di Panam Pekanbaru Unfurnished,1585000000,Riau,Pekanbaru,,4,2,162.0,117.0,4400.0,1.0,secondary
Rumah Budget Favorit Dijual Area Tenayan Raya LT 150m2,350000000,Riau,Pekanbaru,Tenayan Raya,2,1,150.0,45.0,2200.0,1.0,secondary
"Best Deal Hunian Mewah Ideal dan Luas di Bukit Raya, Pekanbaru",8000000000,Riau,Pekanbaru,Bukit Raya,7,6,2000.0,450.0,2200.0,2.0,secondary
Jual Rumah Harga Miring Tenayan Raya Punya 2 KT & LT 140m2,395000000,Riau,Pekanbaru,Tenayan Raya,2,1,140.0,52.0,2200.0,1.0,secondary
Rumah Modern Cantik 4 KT Bisa Langsung Pindah di Pekanbaru Kota,2200000000,Riau,Pekanbaru,Pekanbaru Kota,4,3,225.0,200.0,1300.0,1.0,secondary
"For Sale Rumah Elit Exclusive di Marpoyan Damai, Pekanbaru",12500000000,Riau,Pekanbaru,Marpoyan Damai,7,7,1590.0,1000.0,16500.0,1.0,secondary
"Hunian Cantik Modern Lb 54m2 di Marpoyan Damai, Pekanbaru",671000000,Riau,Pekanbaru,Marpoyan Damai,3,1,133.0,54.0,1300.0,1.0,secondary
"Rumah Terjangkau Dijual Area Tenayan Raya, Pekanbaru Harga Rp 428 Juta",428000000,Riau,Pekanbaru,Tenayan Raya,3,1,130.0,54.0,2200.0,1.0,secondary
"Hot Offer Hunian Mewah Ideal dan Luas di Tampan, Pekanbaru",2800000000,Riau,Pekanbaru,Tampan,4,3,303.0,150.0,3500.0,2.0,secondary
Dijual Rumah Minimalis Bagus Punya 4 KT di Marpoyan Damai Pekanbaru SHM,1400000000,Riau,Pekanbaru,Marpoyan Damai,4,3,159.0,150.0,3500.0,2.0,secondary
Jual Rumah Murah Meriah Marpoyan Damai Punya 3 Kamar & LT 145m2,500000000,Riau,Pekanbaru,Marpoyan Damai,3,1,145.0,82.0,900.0,1.0,secondary
Rumah Modern Cantik 3 Kamar Siap Huni di Pekanbaru Kota,730000000,Riau,Pekanbaru,Pekanbaru Kota,3,2,141.0,70.0,2200.0,1.0,secondary
"Dijual Hunian Rumah Terawat 4 Kamar di Panam, Pekanbaru",975000000,Riau,Pekanbaru,,4,4,389.0,154.0,2200.0,1.0,secondary
Hunian Terjangkau LT 131m2 di Panam Lingkungan Asri,290000000,Riau,Pekanbaru,,2,1,131.0,50.0,1300.0,1.0,secondary
Rumah Minimalis 4 KT LT 164m2 di Lima Puluh,750000000,Riau,Pekanbaru,,4,3,164.0,110.0,2200.0,1.0,secondary
